Provider,Amount
Almo Nursing Home Limited,"241,920.00"
Almo Nursing Home Limited,"1,753,920.00"
Almo Nursing Home Limited,"2,056,320.00"
ALMOND NURSING HOME,"2,013.83"
ALMOND NURSING HOME,"320,320.00"
ALMOND NURSING HOME,"383,040.00"
ALMOND NURSING HOME,"533,120.00"
ALMOND NURSING HOME,"936,320.00"
AL-MUNTAHA HOSPITAL LIMITED,"7,054.66"
AL-MUNTAHA HOSPITAL LIMITED,"22,400.00"
AL-MUNTAHA HOSPITAL LIMITED,"29,993.65"
AL-MUNTAHA HOSPITAL LIMITED,"56,000.00"
AL-MUNTAHA HOSPITAL LIMITED,"163,520.00"
AL-MUNTAHA HOSPITAL LIMITED,"360,640.00"
Al-muzayny Hospital,"11,200.00"
Al-muzayny Hospital,"47,040.00"
Al-muzayny Hospital,"73,920.00"
Al-muzayny Hospital,"114,240.00"
Al-muzayny Hospital,"168,816.60"
Al-muzayny Hospital,"247,539.50"
AL-NAJAH MEDICARE LIMITED,"2,301.37"
AL-NAJAH MEDICARE LIMITED,"11,200.00"
AL-NAJAH MEDICARE LIMITED,"31,360.00"
AL-NAJAH MEDICARE LIMITED,"78,400.00"
AL-NAJAH MEDICARE LIMITED,"120,960.00"
Alpha Community Nursing Home,"6,128.34"
Alpha Community Nursing Home,"9,918.65"
Alpha Community Nursing Home,"40,320.00"
Alpha Community Nursing Home,"120,960.00"
Alpha Community Nursing Home,"141,120.00"
Alpha Community Nursing Home,"217,280.00"
Alpha Hill Medical Center Limited,"12,354.88"
Alpha Hill Medical Center Limited,"164,160.00"
Alpha Hill Medical Center Limited,"756,000.00"
Alpha Hill Medical Center Limited,"1,224,640.00"
Alpha Hill Medical Center Limited,"1,334,240.00"
ALPHA MEDICAL CENTRE- KAEWA,"28,375.05"
ALPHA MEDICAL CENTRE- KAEWA,"33,388.51"
ALPHA MEDICAL CENTRE- KAEWA,"44,800.00"
ALPHA MEDICAL CENTRE- KAEWA,"78,400.00"
ALPHA MEDICAL CENTRE- KAEWA,"152,320.00"
ALPHA MEDICAL CENTRE- KAEWA,"203,840.00"
ALPHA RICH HEALTHCARE,"34,950.42"
ALPHIL MATERNITY AND NURSING HOME,"37,768.17"
ALPHIL MATERNITY AND NURSING HOME,"49,313.83"
ALPHIL MATERNITY AND NURSING HOME,"54,800.00"
ALPHIL MATERNITY AND NURSING HOME,"69,440.00"
ALPHIL MATERNITY AND NURSING HOME,"82,880.00"
ALPHIL MATERNITY AND NURSING HOME,"338,240.00"
ALPHIL MEDICAL CENTRE LIMITED,"10,000.00"
ALPHIL MEDICAL CENTRE LIMITED,"20,000.00"
ALPHIL MEDICAL CENTRE LIMITED,"30,000.00"
ALPHIL MEDICAL CENTRE LIMITED,"48,413.89"
ALPHIL MEDICAL CENTRE LIMITED,"92,080.73"
Alpo Medical Centre,"10,000.00"
Alpo Medical Centre,"94,236.10"
Alpo Medical Centre,"96,320.00"
Alpo Medical Centre,"98,560.00"
Alpo Medical Centre,"179,040.00"
Al-Raheem Medical Centre,"7,054.66"
Al-Raheem Medical Centre,"183,680.00"
Al-Raheem Medical Centre,"331,520.00"
Al-Raheem Medical Centre,"528,640.00"
Al-Raheem Medical Centre,"869,120.00"
Al-Rahman Nursing Home,"1,382.71"
Al-Rahman Nursing Home,"253,120.00"
Al-Rahman Nursing Home,"351,680.00"
Al-Rahman Nursing Home,"584,640.00"
Al-Rahman Nursing Home,"736,960.00"
AL-RAYAN CHILD AND FAMILY CARE,40320
AL-RAYAN CHILD AND FAMILY CARE,"42,560.00"
AL-RAYAN CHILD AND FAMILY CARE,"141,120.00"
AL-RAYAN CHILD AND FAMILY CARE,"219,096.67"
AL-RAYAN CHILD AND FAMILY CARE,"320,320.00"
AL-RAYAN CHILD AND FAMILY CARE,"347,222.50"
AL-RAYAN CHILD AND FAMILY CARE,"371,840.00"
AL-SHAKUUR NURSING HOME LIMITED,"129,920.00"
AL-SHAKUUR NURSING HOME LIMITED,"219,520.00"
AL-SHAKUUR NURSING HOME LIMITED,"445,760.00"
AL-SHAKUUR NURSING HOME LIMITED,685440
AL-SHAKUUR NURSING HOME LIMITED,"1,050,560.00"
AL-SHIFAAT NURSING HOME LIMITED,"481,600.00"
AL-SHIFAAT NURSING HOME LIMITED,"510,878.33"
AL-SHIFAAT NURSING HOME LIMITED,"543,279.00"
AL-SHIFAAT NURSING HOME LIMITED,"902,720.00"
AL-SHIFAAT NURSING HOME LIMITED,"1,023,680.00"
AL-SHIFAAT NURSING HOME LIMITED,"2,251,200.00"
AL-SIHA NURSING HOME,"24,282.12"
AL-SIHA NURSING HOME,"37,681.73"
AL-SIHA NURSING HOME,"211,680.00"
AL-SIHA NURSING HOME,"571,200.00"
AL-SIHA NURSING HOME,"769,360.00"
AL-SIHA NURSING HOME,"1,132,320.00"
ALUM BEACH DISPENSARY,"15,803.82"
ALUM BEACH DISPENSARY,"20,000.00"
ALUM BEACH DISPENSARY,"50,000.00"
ALUM BEACH DISPENSARY,"56,679.99"
ALUNGU DISPENSARY,"1,283.95"
ALUNGU DISPENSARY,"4,602.74"
ALUNGU DISPENSARY,"78,400.00"
ALUNGU DISPENSARY,"122,000.00"
ALUNGU DISPENSARY,"259,680.00"
ALUNGU DISPENSARY,"320,000.00"
ALUNGU GOF NURSING HOME,"58,240.00"
ALUNGU GOF NURSING HOME,"150,080.00"
ALUNGU GOF NURSING HOME,"434,560.00"
Aluor Mission Health Centre,"29,518.12"
Aluor Mission Health Centre,"29,611.24"
Aluor Mission Health Centre,"58,240.00"
Aluor Mission Health Centre,"270,880.00"
Aluor Mission Health Centre,"384,800.00"
Aluor Mission Health Centre,"400,640.00"
Alupe Sub-County Hospital,"87,363.14"
Alupe Sub-County Hospital,"184,073.84"
Alupe Sub-County Hospital,"190,240.00"
Alupe Sub-County Hospital,"210,960.00"
Alupe Sub-County Hospital,"427,520.00"
Alupe Sub-County Hospital,"961,680.00"
AL-zahrawi nursing home,"5,453.91"
AL-zahrawi nursing home,"14,138.25"
AL-zahrawi nursing home,"44,800.00"
AL-zahrawi nursing home,"100,800.00"
AL-zahrawi nursing home,"280,000.00"
AL-zahrawi nursing home,"400,960.00"
AMAAH NURSING HOME LIMITED,"134,400.00"
AMAAH NURSING HOME LIMITED,"179,200.00"
AMAAH NURSING HOME LIMITED,"215,040.00"
AMAAH NURSING HOME LIMITED,"274,320.00"
AMAIGA DISPENSARY,"12,171.80"
AMAIGA DISPENSARY,"71,095.40"
AMANE COTTAGE HOSPITAL,"35,840.00"
AMANE COTTAGE HOSPITAL,"51,520.00"
AMANE COTTAGE HOSPITAL,"62,720.00"
AMANE COTTAGE HOSPITAL,"84,564.70"
AMANE COTTAGE HOSPITAL,"204,232.36"
AMANE COTTAGE HOSPITAL,"256,400.00"
AMANI PLACE MEDICAL CENTRE,"1,676,388.91"
AMANI PLACE MEDICAL CENTRE,"1,965,961.90"
Amansan Hospital Limited,"24,853.67"
Amansan Hospital Limited,"94,080.00"
AMANSAN HOSPITAL LIMITED,"118,720.00"
AMANSAN HOSPITAL LIMITED,"418,880.00"
Amansan Hospital Limited,"425,600.00"
AMANSAN HOSPITAL LIMITED,"434,560.00"
Amansan Hospital Limited,"439,040.00"
Amansan Hospital Limited,"506,240.00"
AMANSAN HOSPITAL LIMITED,"663,040.00"
Ambercare Pty Limited,"12,475.58"
Ambercare Pty Limited,"20,759.65"
Ambercare Pty Limited,"40,320.00"
Ambercare Pty Limited,"241,920.00"
Ambercare Pty Limited,"714,560.00"
Ambercare Pty Limited,"4,771,200.00"
Ambira Sub-County Hospital,"114,960.00"
Ambira Sub-County Hospital,"185,280.00"
Ambira Sub-County Hospital,"191,840.00"
Ambira Sub-County Hospital,"224,240.00"
Ambira Sub-County Hospital,"269,526.18"
Ambira Sub-County Hospital,"299,727.06"
AMINA COMMUNITY HOSPITAL CENTRE LIMITED,"3,803.19"
AMINA COMMUNITY HOSPITAL CENTRE LIMITED,"10,000.00"
AMIRUMEYS NURSING HOME LTD,"24,657.51"
AMIRUMEYS NURSING HOME LTD,"36,599.55"
AMIRUMEYS NURSING HOME LTD,"73,920.00"
AMIRUMEYS NURSING HOME LTD,"621,520.00"
AMIRUMEYS NURSING HOME LTD,"734,720.00"
AMOYO DISPENSARY,"20,815.68"
AMOYO DISPENSARY,"30,000.00"
AMOYO DISPENSARY,"40,000.00"
AMOYO DISPENSARY,"82,286.48"
Amoyo Healthcare Medical Clinic,"16,028.92"
Amoyo Healthcare Medical Clinic,"26,880.00"
AMOYO HEALTHCARE MEDICAL CLINIC,"40,320.00"
Amoyo Healthcare Medical Clinic,"190,400.00"
Amoyo Healthcare Medical Clinic,"293,440.00"
AMOYO HEALTHCARE MEDICAL CLINIC,398720
Amoyo Healthcare Medical Clinic,474880
Amoyo Healthcare Medical Clinic,"1,075,200.00"
AMUKURA HEALTH CENTRE,"182,160.00"
AMUKURA HEALTH CENTRE,"232,867.04"
AMUKURA HEALTH CENTRE,"331,360.00"
AMUKURA HEALTH CENTRE,"511,361.36"
AMURT HEALTH CARE CENTRE MALINDI MUYEYE CLINIC,"35,560.50"
AMURT HEALTH CARE CENTRE MALINDI MUYEYE CLINIC,"15,257.21"
AMURT HEALTH CARE CENTRE MALINDI MUYEYE CLINIC,"10,000.00"
AMURT HEALTH CARE CENTRE MALINDI MUYEYE CLINIC,"40,000.00"
AMURT HEALTH CARE CENTRE MALINDI MUYEYE CLINIC,"60,000.00"
AMUSAIT HOSPITAL,"30,000.00"
AMUSAIT HOSPITAL,"40,000.00"
AMUSAIT HOSPITAL,"66,720.00"
AMUSAIT HOSPITAL,"203,760.00"
An Najah Medical Care Limited,"9,024.25"
An Najah Medical Care Limited,"11,200.00"
An Najah Medical Care Limited,"78,400.00"
An Najah Medical Care Limited,"154,560.00"
An Najah Medical Care Limited,"163,520.00"
Andersen Medical Centre,"54,800.00"
Andersen Medical Centre,"91,680.00"
Andersen Medical Centre,"138,560.00"
Andersen Medical Centre,"2,054,113.74"
Andersen Medical Centre,"2,098,851.98"
Andiwo Health Center,"20,000.00"
Andiwo Health Center,"90,000.00"
Andiwo Health Center,"179,775.24"
Andiwo Health Center,"186,510.39"
Anfac Nursing Home,"87,360.00"
Anfac Nursing Home,"91,840.00"
Anfac Nursing Home,"241,920.00"
Anfac Nursing Home,"279,207.33"
Anfac Nursing Home,"490,560.00"
ANFAL MEDICAL CENTER LIMITED,"22,400.00"
ANG\'IYA DISPENSARY,"30,000.00"
ANG\'IYA DISPENSARY,"36,391.49"
ANG\'IYA DISPENSARY,"50,000.00"
ANG\'IYA DISPENSARY,"68,601.69"
ANG\'IYA DISPENSARY,"100,000.00"
Angata Health Centre,"4,141.51"
Angata Health Centre,"10,000.00"
Angata Health Centre,"41,774.26"
Angata Health Centre,"60,000.00"
Angata Health Centre,"90,000.00"
Angata Health Centre,"210,000.00"
ANGELS HEALTH CENTRE,"56,716.68"
ANGOLA HEALTH CENTRE,"1,033.44"
ANGOLA HEALTH CENTRE,"10,000.00"
Angurai Health Centre,"10,768.12"
Angurai Health Centre,"14,611.19"
Angurai Health Centre,"32,400.00"
Angurai Health Centre,"51,200.00"
Angurai Health Centre,"112,400.00"
Angurai Health Centre,"115,120.00"
Anisaa Medical Care,"22,400.00"
Anisaa Medical Care,"215,040.00"
Anisaa Medical Care,"412,160.00"
Anisaa Medical Care,"665,280.00"
ANKA HOSPITAL - ISIOLO,"1,801.32"
ANKA HOSPITAL - ISIOLO,"11,633.05"
ANKA HOSPITAL - ISIOLO,"164,640.00"
ANKA HOSPITAL - ISIOLO,"322,560.00"
ANKA HOSPITAL - ISIOLO,"372,960.00"
Anka Hospital Isiolo,"470,400.00"
Anka Hospital Limited,"44,800.00"
Anka Hospital Limited,"145,600.00"
Anka Hospital Limited,"336,000.00"
Ankara Nursing Home,"15,957.19"
Ankara Nursing Home,"49,289.82"
Ankara Nursing Home,"322,560.00"
Ankara Nursing Home,"611,520.00"
Ankara Nursing Home,"1,014,720.00"
Ankara Nursing Home,"1,078,560.00"
Annex Hospital (Nakuru),"82,866.86"
Annex Hospital (Nakuru),"84,116.15"
Annex Hospital (Nakuru),"307,760.00"
Annex Hospital (Nakuru),"415,840.00"
Annex Hospital (Nakuru),"802,820.00"
Annex Hospital (Nakuru),"941,040.00"
Annex loc.Medical clinic,"18,771.53"
Annex loc.Medical clinic,"20,160.00"
Annex loc.Medical clinic,"23,233.57"
Annex loc.Medical clinic,"67,200.00"
Annex loc.Medical clinic,"109,280.00"
Annex loc.Medical clinic,"117,520.00"
ANNUNCIATION DISPENSARY MWIHOKO,"72,626.23"
ANNUNCIATION DISPENSARY MWIHOKO,"10,000.00"
ANNUNCIATION DISPENSARY MWIHOKO,"36,894.65"
ANOLE DISPENSARY,"8,420.60"
ANOLE DISPENSARY,"18,037.82"
ANOLE DISPENSARY,"31,200.00"
ANOLE DISPENSARY,"127,360.00"
ANOLE DISPENSARY,"249,520.00"
ANOLE DISPENSARY,"262,080.00"
Ansar Medical Clinic,"10,080.00"
Ansar Medical Clinic,"157,920.00"
Ansar Medical Clinic,"260,960.00"
Ansar Medical Clinic,"350,560.00"
Ansar Medical Clinic,"832,298.55"
Ansar Medical Clinic,"1,439,933.42"
ANTALIYA HOSPITAL LIMITED,"2,899.60"
ANTALIYA HOSPITAL LIMITED,"30,000.00"
ANTALIYA HOSPITAL LIMITED,"110,000.00"
ANTALIYA HOSPITAL LIMITED,"112,240.00"
ANTALIYA HOSPITAL LIMITED,"300,040.00"
Anyuongi Dispensary,"2,213.61"
APEX HEAL EYE CENTRE LIMITED,"40,320.00"
APEX HEAL EYE CENTRE LIMITED,"134,400.00"
APEX SPECIAL CLINICS AND WELLNESS CENTRE LTD,"574,560.00"
APEX SPECIAL CLINICS AND WELLNESS CENTRE LTD,"599,760.00"
Apida Medical Centre,"4,620.84"
Apida Medical Centre,"8,578.68"
Apida Medical Centre,"132,160.00"
Apida Medical Centre,"163,520.00"
Apida Medical Centre,"524,160.00"
Apida Medical Centre,"651,840.00"
APPEX HOSPITAL,"11,200.00"
APPEX HOSPITAL,"17,920.00"
APPEX HOSPITAL,"26,880.00"
APPEX HOSPITAL,"68,240.00"
APPEX HOSPITAL,"146,870.79"
APPEX HOSPITAL,"586,555.01"
APPEX MEDICAL CLINIC,"143,540.43"
APPEX MEDICAL CLINIC,"384,984.03"
APPROVED SCHOOL DISPENSARY MACHAKOS,"661,273.48"
APPROVED SCHOOL DISPENSARY MACHAKOS,"372,650.66"
Apu Health Centre,"18,960.00"
Apu Health Centre,"49,240.98"
Apu Health Centre,"53,440.00"
Apu Health Centre,"86,160.00"
Apu Health Centre,"108,980.11"
Arabia Health Centre,"8,112.85"
Arabia Health Centre,"137,760.00"
Arabia Health Centre,"288,880.00"
Arabia Health Centre,"319,200.00"
Arabia Health Centre,"577,920.00"
ARABIA NURSING HOME,"33,600.00"
ARABIA NURSING HOME,"100,800.00"
ARABIA NURSING HOME,"405,440.00"
ARABIA NURSING HOME,651840
ARABIA NURSING HOME,"3,489,920.00"
Arama Dispensary,"53,092.84"
Arama Dispensary,"69,046.30"
ARAWA HOSPITAL,"20,000.00"
ARAWA HOSPITAL,"23,520.00"
ARAWA HOSPITAL,"40,080.00"
ARAWA HOSPITAL,"123,189.28"
ARBAQUERANSO DISPENSARY,"10,000.00"
ARBAQUERANSO DISPENSARY,"20,000.00"
ARBAQUERANSO DISPENSARY,"40,000.00"
ARBAQUERANSO DISPENSARY,"50,000.00"
ARBAQUERANSO DISPENSARY,"81,059.30"
ARC Waraba Medica Centre,"148,720.00"
ARC Waraba Medica Centre,"213,680.00"
ARC Waraba Medica Centre,"215,920.00"
ARC Waraba Medica Centre,"428,720.00"
ARC Waraba Medica Centre,"544,468.98"
ARC Waraba Medica Centre,"581,717.73"
ARCHER\'S POST CATHOLIC HEALTH CENTRE,"7,704.99"
ARCHER\'S POST CATHOLIC HEALTH CENTRE,"10,000.00"
ARCHER\'S POST CATHOLIC HEALTH CENTRE,"162,000.00"
ARCHER\'S POST CATHOLIC HEALTH CENTRE,"164,560.00"
ARCHER\'S POST CATHOLIC HEALTH CENTRE,"207,695.42"
ARCHER\'S POST CATHOLIC HEALTH CENTRE,"298,800.00"
ARCHERS POST SUB-COUNTY HOSPITAL,"10,000.00"
ARCHERS POST SUB-COUNTY HOSPITAL,"23,440.00"
ARCHERS POST SUB-COUNTY HOSPITAL,"30,000.00"
ARCHERS POST SUB-COUNTY HOSPITAL,"76,880.00"
ARCHERS POST SUB-COUNTY HOSPITAL,"100,764.52"
ARCHERS POST SUB-COUNTY HOSPITAL,"135,222.04"
ARCHPRIME MEDICAL CLINIC OYUGIS,"33,116.58"
ARCHPRIME MEDICAL CLINIC OYUGIS,"216,796.64"
ARCHPRIME MEDICAL CLINIC OYUGIS,"358,400.00"
ARCHPRIME MEDICAL CLINIC OYUGIS,"1,243,200.00"
ARCHPRIME MEDICAL CLINIC OYUGIS,"1,469,440.00"
ARCHPRIME MEDICAL CLINIC OYUGIS,"1,695,680.00"
Arda Hagarsu Dispensary,"3,851.84"
Arda Hagarsu Dispensary,"20,000.00"
Arda Hagarsu Dispensary,"30,000.00"
Arda Hagarsu Dispensary,"56,699.63"
Arda Hagarsu Dispensary,"90,000.00"
Ardagarbicha Dispensary,"5,007.37"
Ardagarbicha Dispensary,"10,000.00"
Ardagarbicha Dispensary,"20,000.00"
Ardagarbicha Dispensary,"25,721.27"
Ardagarbicha Dispensary,"50,000.00"
Aresa Dispensary,"30,000.00"
Aresa Dispensary,"40,000.00"
Aresa Dispensary,"50,000.00"
Aresa Dispensary,"120,000.00"
Arise Hospital Limited,"17,920.00"
Arise Hospital Limited,"58,080.00"
Arise Hospital Limited,"82,464.14"
Arise Hospital Limited,"106,763.40"
Arito Langi Health Centre,"6,720.00"
Arito Langi Health Centre,"8,960.00"
Arito Langi Health Centre,"524,613.53"
Arito Langi Health Centre,"616,600.24"
Arizona Medical Center Limited,"56,000.00"
Arizona Medical Center Limited,"65,768.59"
Arizona Medical Center Limited,"67,200.00"
Arizona Medical Center Limited,"114,206.79"
Arizona Medical Center Limited,"176,960.00"
Arizona Medical Center Limited,"201,600.00"
ARJIJU DISPENSARY,"4,780.76"
ARJIJU DISPENSARY,"96,278.49"
AROHA CANCER CENTRE LTD,"395,200.00"
AROHA CANCER CENTRE LTD,"399,500.00"
AROHA CANCER CENTRE LTD,"553,800.00"
ARPOLLO DISPENSARY,"2,185.07"
Arror Health Centre,"64,800.00"
Arror Health Centre,"97,360.00"
Arror Health Centre,"167,840.00"
Arror Health Centre,"256,080.00"
Arror Health Centre,"295,994.41"
Arror Health Centre,"337,535.80"
ARROWS CARE MEDICAL CENTER,"69,284.42"
ARROWS CARE MEDICAL CENTER,"107,318.30"
ARROWS CARE MEDICAL CENTER,"649,600.00"
ARROWS CARE MEDICAL CENTER,"1,431,360.00"
ARROWS CARE MEDICAL CENTER,"2,063,040.00"
ARROWS CARE MEDICAL CENTER,"2,394,560.00"
ARTAN MEDICAL CENTRE,"40,320.00"
ARTIC HOSPITAL LIMITED,"11,200.00"
ARTIC HOSPITAL LIMITED,"22,400.00"
ARUBA DISPENSARY,"27,168.24"
ARUBA DISPENSARY,"73,123.73"
Asad Medical Centre,"25,060.79"
Asad Medical Centre,"31,023.04"
Asad Medical Centre,"40,320.00"
Asad Medical Centre,"73,920.00"
Asad Medical Centre,"90,720.00"
Asad Medical Centre,"138,880.00"
ASAL DHALAT NURSING HOME LIMITED,"18,414.45"
ASAL DHALAT NURSING HOME LIMITED,"20,569.77"
ASAL DHALAT NURSING HOME LIMITED,"145,600.00"
ASAL DHALAT NURSING HOME LIMITED,"840,000.00"
ASAL DHALAT NURSING HOME LIMITED,"1,711,360.00"
ASAL DHALAT NURSING HOME LIMITED,"2,714,880.00"
ASAYI DISPENSARY,"11,838.87"
ASAYI DISPENSARY,"20,000.00"
ASAYI DISPENSARY,"30,000.00"
ASAYI DISPENSARY,"34,898.33"
Ashabito Health Centre,"27,894.60"
Ashabito Health Centre,"99,600.00"
Ashabito Health Centre,"143,360.00"
Ashabito Health Centre,"155,440.00"
Ashabito Health Centre,"157,040.00"
Ashabito Health Centre,"240,888.26"
Ashabito medical Centre,"44,486.66"
Ashabito medical Centre,"290,000.00"
Ashabito medical Centre,"441,280.00"
Ashabito medical Centre,"667,520.00"
Ashabito medical Centre,"995,440.00"
Ashburn Ohuru Nursing Home,"176,824.72"
Ashburn Ohuru Nursing Home,"237,280.00"
Ashburn Ohuru Nursing Home,"434,796.94"
Ashburn Ohuru Nursing Home,"744,720.00"
Ashburn Ohuru Nursing Home,"1,376,240.00"
Ashburn Ohuru Nursing Home,"1,484,800.00"
ASHER\'S CARE HOSPITAL,"28,769.92"
ASHER\'S CARE HOSPITAL,"34,392.64"
ASN UPENDO VILLAGE,"90,545.08"
ASN UPENDO VILLAGE,"97,362.12"
ASPRO MEDECOL SOLUTION LIMITED,"2,373.37"
ASPRO MEDECOL SOLUTION LIMITED,"4,666.42"
ASPRO MEDECOL SOLUTION LIMITED,"123,200.00"
ASPRO MEDECOL SOLUTION LIMITED,"238,480.00"
ASPRO MEDECOL SOLUTION LIMITED,"255,360.00"
ASPRO MEDECOL SOLUTION LIMITED,"300,160.00"
ASSA DISPENSARY,"3,534.87"
ASSA DISPENSARY,"11,484.06"
ASSISI NURSING HOME,"6,720.00"
ASSUMPTION OF MARY ITHANGA CATHOLIC HOSPITAL,"319,680.25"
ASSUMPTION OF MARY ITHANGA CATHOLIC HOSPITAL,"267,437.50"
ASSUMPTION OF MARY ITHANGA CATHOLIC HOSPITAL,"167,820.00"
ASSUMPTION OF MARY ITHANGA CATHOLIC HOSPITAL,"1,077,080.00"
ASSUMPTION OF MARY ITHANGA CATHOLIC HOSPITAL,"1,194,980.00"
ASSUMPTION OF MARY ITHANGA CATHOLIC HOSPITAL,"1,759,720.00"
Aster Health Care Limited,"107,840.00"
Aster Health Care Limited,"1,220,980.00"
Aster Health Care Limited,"6,088,380.00"
Aster Health Care Limited,"6,439,600.00"
ASTER POINT HOSPITAL LTD,"76,720.00"
ASTER POINT HOSPITAL LTD,"258,600.00"
ASTER POINT HOSPITAL LTD,"350,000.00"
ASTER POINT HOSPITAL LTD,"1,913,680.00"
ASUMBI ANNEX DISPENSARY,"11,200.00"
ASUMBI ANNEX DISPENSARY,"87,360.00"
Asumbi Girls Medical Clinic,"123,200.00"
Asumbi Girls Medical Clinic,"402,040.33"
Asumbi Girls Medical Clinic,"436,800.00"
Asumbi Girls Medical Clinic,"660,800.00"
Asumbi Girls Medical Clinic,"853,426.80"
Asumbi Girls Medical Clinic,"1,753,920.00"
Asumbi Mission Hospital,"16,528.39"
Asumbi Mission Hospital,"84,285.12"
Asumbi Mission Hospital,"177,760.00"
Asumbi Mission Hospital,"1,302,240.00"
Asumbi Mission Hospital,"1,333,280.00"
Asumbi Mission Hospital,"2,452,080.00"
ATELA HEALTH CENTRE,"6,773.48"
ATELA HEALTH CENTRE,"45,196.73"
ATHI KAMUNYUNI DISPENSARY,"3,908.05"
ATHI KAMUNYUNI DISPENSARY,"20,000.00"
Athi Mission Clinic,10000
Athi Mission Clinic,"56,535.58"
Athi Mission Clinic,"169,576.54"
ATHI RIVER GK PRISON,"2,172,941.94"
ATHI RIVER GK PRISON,"2,423,597.62"
ATHI RIVER MEDICAL SERVICES,"35,680.00"
ATHI RIVER MEDICAL SERVICES,"42,439.61"
ATHI RIVER MEDICAL SERVICES,"75,680.00"
ATHI RIVER MEDICAL SERVICES,"112,240.00"
ATHI RIVER MEDICAL SERVICES,"121,319.92"
ATHI RIVER MEDICAL SERVICES,"126,720.00"
ATHIBOHOL DISPENSARY,"8,420.60"
ATHIBOHOL DISPENSARY,"60,000.00"
ATIMIROS MEMORIAL HOSPITAL,"3,360.00"
ATIMIROS MEMORIAL HOSPITAL,"10,080.00"
ATIMIROS MEMORIAL HOSPITAL,"14,894.68"
ATIMIROS MEMORIAL HOSPITAL,"36,960.00"
ATIMIROS MEMORIAL HOSPITAL,"84,768.05"
ATIMIROS MEMORIAL HOSPITAL,"107,520.00"
AVENUE HOSPITAL,"1,136,779.00"
AVENUE HOSPITAL,"1,332,380.00"
AVENUE HOSPITAL,"3,930,252.59"
AVENUE HOSPITAL,"11,631,036.81"
AVENUE HOSPITAL- KISUMU,"755,510.00"
AVENUE HOSPITAL- KISUMU,"1,074,440.00"
AVENUE HOSPITAL- KISUMU,"2,589,430.00"
AVENUE HOSPITAL- KISUMU,"2,601,660.00"
AVENUE HOSPITAL- KISUMU,"197,490.00"
AVENUE HOSPITAL- KISUMU,"3,709,820.00"
AVENUE HOSPITAL THIKA,"4,815.59"
AVENUE HOSPITAL THIKA,"663,779.00"
AVENUE HOSPITAL THIKA,"1,522,727.00"
AVENUE HOSPITAL THIKA,"2,675,663.00"
AVENUE HOSPITAL THIKA,"10,148,962.63"
AWACH HEALTH CENTRE,"20,000.00"
AWACH HEALTH CENTRE,"39,075.32"
AWACH HEALTH CENTRE,"41,109.06"
AWACH HEALTH CENTRE,"60,000.00"
AWALOW NURSING HOME LIMITED,"1,509.70"
Awasi Mission Health Center,"127,200.00"
Awasi Mission Health Center,"261,680.00"
Awasi Mission Health Center,"306,160.00"
Awasi Mission Health Center,"307,280.00"
Awasi Mission Health Center,"873,531.86"
Awasi Mission Health Center,"875,062.44"
Awendo Sub-County Hospital,"22,238.59"
Awendo Sub-County Hospital,"33,668.97"
Awendo Sub-County Hospital,"93,520.00"
Awendo Sub-County Hospital,"134,000.00"
Awendo Sub-County Hospital,"244,400.00"
Awendo Sub-County Hospital,"448,560.00"
AYMAN MEDICARE AND NURSING HOME LIMITED,"24,640.00"
AYMAN MEDICARE AND NURSING HOME LIMITED,"56,000.00"
AYMAN MEDICARE AND NURSING HOME LIMITED,"156,800.00"
Azim nursing Home,"5,911.80"
AZIM NURSING HOME LIMITED,"15,680.00"
AZIM NURSING HOME LIMITED,"188,160.00"
AZIM NURSING HOME LIMITED,"434,560.00"
Azmi Medical Centre And Nursing Home Limited,"5,636.82"
Azmi Medical Centre And Nursing Home Limited,"38,080.00"
Azmi Medical Centre And Nursing Home Limited,"40,320.00"
Azmi Medical Centre And Nursing Home Limited,"56,000.00"
Azmi Medical Centre And Nursing Home Limited,105280
Azmi Medical Centre And Nursing Home Limited,"179,200.00"
AZWARA NURSING HOME,"69,440.00"
AZWARA NURSING HOME,"168,000.00"
AZWARA NURSING HOME,"190,400.00"
B & L Healthcare(Naivasha),"395,889.00"
B & L Healthcare(Naivasha),"471,800.00"
B & L Healthcare(Naivasha),"1,647,810.00"
B & L Healthcare(Naivasha),"1,762,950.00"
b v,"976,880.00"
Baari Health Centre,"20,000.00"
Baari Health Centre,"30,000.00"
Baari Health Centre,"471,862.57"
Baari Health Centre,"498,373.03"
BAARI MEDICAL CENTRE AND NURSING HOME LIMITED,"387,520.00"
BAARI MEDICAL CENTRE AND NURSING HOME LIMITED,"1,597,120.00"
BAARI MEDICAL CENTRE AND NURSING HOME LIMITED,1624000
BAARI MEDICAL CENTRE AND NURSING HOME LIMITED,"3,012,800.00"
Babadogo Health Centre,"50,000.00"
Babadogo Health Centre,"90,000.00"
Babadogo Health Centre,"170,000.00"
Babadogo Health Centre,"1,951,100.94"
Babadogo Health Centre,"2,198,679.98"
Bachile Dispensary,"10,000.00"
Bachile Dispensary,"110,000.00"
Bachile Dispensary,110000
BAHAI DISPENSARY,"111,555.57"
BAHAI HEALTH CENTRE,"20,000.00"
BAHAI HEALTH CENTRE,"63,076.18"
BAHATI COMMUNITY HOSPITAL,"22,813.92"
BAHATI COMMUNITY HOSPITAL,"38,118.58"
BAHATI DISTRICT HOSPITAL,"1,405,465.26"
