Provider,Amount
1685 OSMAN MEDICAL SERVICES ANNEX I,"324,800.00"
1686 NYALENDA CHRISTIAN NURSING HOME,"324,800.00"
1687 ALPHA COMMUNITY NURSING HOME,"324,800.00"
1688 SEGA DISPENSARY,"323,000.00"
1689 TOWHEED MEDICAL CENTRE LIMITED,"322,560.00"
1690 BARTS MEDICAL LIMITED,"322,560.00"
1691 NUMEYR MEDICAL CENTRE LIMITED,"322,560.00"
1692 REGAOL BARNABAS MEDICAL CLINIC,"322,560.00"
1693 OTHORO SUB-COUNTY HOSPITAL- RACHUONYO,"321,440.00"
1694 KIMALEWA HEALTH CENTRE,"321,360.00"
1695 HAGARSU MEDICARE LIMITED,"320,320.00"
1696 SUNSET NURSING HOME LIMITED,"320,320.00"
1697 WELLS PARK MEDICAL AND DIAGNOSTIC LIMITED,"320,320.00"
1698 HEALTH CHARGE MEDICAL CENTRE LTD,"320,320.00"
1699 DR. T. HAKALA MEDICAL CENTRE,"320,320.00"
1700 MALKAMARI DISPENSARY,"320,000.00"
1701 SUKELA QULI DISPENSARY,"320,000.00"
1702 ORWA DISPENSARY,"320,000.00"
1703 MIHANGO COMMUNITY HEALTH CENTRE,"320,000.00"
1704 DOM COTTOLENGO HEALTH CENTRE - MUKOTHIMA,"319,840.00"
1705 MAIDA HEALTHCARE LIMITED,"319,500.00"
1706 FAZAAN NURSING HOME LIMITED,"318,080.00"
1707 KIMWANGA MEDICAL CENTRE,"318,080.00"
1708 BRIGHTON MEDICAL CENTRE,"318,080.00"
1709 ELWAK HEALTH CENTER-MANDERA,"317,760.00"
1710 EBRAN NURSING HOME LIMITED,"315,840.00"
1711 BINGWA AFYA CLINIC LTD,"315,840.00"
1712 ST.JAMES INFIRMARY BUSIA LIMITED,"315,840.00"
1713 CHASHLEEDA MEDICAL CENTRE,"315,840.00"
1714 FAYYA NURSING HOME,"315,760.00"
1715 ST ELIZABETH LORUGUM,"315,680.00"
1716 KHALABA HEALTH CENTRE,"315,520.00"
1717 MARBLE HEALTHCARE LTD,"314,640.00"
1718 DAKAJA HEALTHCARE LTD,"313,600.00"
1719 THE LIGHT NAIVASHA DOCTORS PLAZA,"313,600.00"
1720 BAR KORUMBA DISPENSARY,"313,600.00"
1721 JAMBO JIPYA MEDICAL CLINIC,"312,320.00"
1722 WARGA-ZONE MEDICAL CENTRE LIMITED,"311,360.00"
1723 PRECIOUS HOSPITAL,"311,360.00"
1724 SHALOM RERU CLINIC,"311,360.00"
1725 LENMEK HEALTHCARE ANNEX MAGENCHE,"311,360.00"
1726 ARROR HEALTH CENTRE,"311,040.00"
1727 BETHANY HILLCREST HOSPITAL LIMITED,"310,600.00"
1728 SILOAM HOSPITAL LTD BOMET,"309,911.79"
1729 BANGAL NURSING HOME LIMITED,"309,120.00"
1730 MENORAH HOSPITAL (K )LTD-WESTLANDS MEDICAL CENTRE,"308,850.00"
1731 MWATATE COMMUNITY HEALTH CARE,"307,760.00"
1732 OLARE MEDICAL CENTRE,"306,880.00"
1733 MTITO ANDEI SUB COUNTY HOSPITAL,"305,600.00"
1734 AASIF MEDICAL AND HEALTH SERVICES LIMITED,"304,640.00"
1735 OTHOFIX ORTHOPAEDIC AND TRAUMA CENTRE LIMITED,"304,640.00"
1736 GUCHA SUB-COUNTY HOSPITAL,"304,640.00"
1737 CANNAN HOSPITAL &amp; WELLNESS CENTRE LIMITED,"304,480.00"
1738 AMI RUHAMA CHURCH WARABA MEDICAL CENTRE,"303,440.00"
1739 MAMA EBLA NURSING HOME LIMITED,"302,400.00"
1740 BURBURIS MEDICAL CENTRE,"301,200.00"
1741 NAMBALE SUB-COUNTY HOSPITAL,"301,200.00"
1742 SUNNA HEALTHCARE &amp; DENTAL SERVICES,"300,160.00"
1743 HAMDAAN WELLNESS CENTRE AND MEDICAL SERVICES LTD,"300,160.00"
1744 SABA MEDICAL CENTRE,"300,160.00"
1745 MOSIRO HEALTH CENTRE,"300,000.00"
1746 KUBURA DISPENSARY,"300,000.00"
1747 KAHAWA WEST HEALTH CENTRE,"300,000.00"
1748 COPTIC HOSPITAL-SALGAA,"299,680.00"
1749 ST. ANTHONYS HEALTH CENTRE ABOSSI,"297,920.00"
1750 ST. AGNES HEALTH CLINIC,"297,920.00"
1751 HOLO KADAWA COMMUNITY CLINIC,"297,760.00"
1752 CHEPTERWAI SUB-COUNTY HOSPITAL,"297,520.00"
1753 FRAJOY HEALTH SERVICES ENTERPRISES,"295,680.00"
1754 POPLAR HOSPITAL LTD,"295,680.00"
1755 KAYOLE HOSPITAL LTD,"294,640.00"
1756 MARAFA HEALTH CENTRE,"294,160.00"
1757 RUIRU SUB-COUNTY HOSPITAL,"294,160.00"
1758 ELSAFARA MEDICAL CENTRE LIMITED,"293,440.00"
1759 MARYROSA HEALTHCARE LIMITED,"293,440.00"
1760 MAROATORA NURSING HOME,"293,440.00"
1761 LIBIN NURSING HOME,"291,200.00"
1762 ISANA NURSING HOME,"291,200.00"
1763 MEDICAL LINK INTERGRATED HEALTH PROGRAM,"288,800.00"
1764 ATHI RIVER MEDICAL SERVICES,"288,400.00"
1765 ROSMEGG MEDICAL CLINIC KANGETA,"287,600.00"
1766 QUALITY DIALYSIS KENYA LIMITED - NANYUKI,"287,550.00"
1767 RUARAKA UHAI NEEMA HOSPITAL,"287,520.00"
1768 KIANJOKOMA SUB-COUNTY HOSPITAL,"286,800.00"
1769 ELWANGALE HEALTH CENTRE,"286,720.00"
1770 WAJIR BOR HEALTH CENTRE,"285,200.00"
1771 CITI VIEW NURSING HOME LIMITED,"284,480.00"
1772 WEMA MEDKIN MEDICAL CENTER,"284,480.00"
1773 ALLUC MEDICAL CENTRE,"284,480.00"
1774 SILKA MEDICAL CENTRE,"284,480.00"
1775 THE NYALI CHILDREN HOSPITAL,"282,240.00"
1776 ALBADHAR NURSING HOME,"282,240.00"
1777 BUNA SUB-COUNTY HOSPITAL,"282,240.00"
1778 SLENMARK MEDICAL CLINIC,"282,240.00"
1779 MEDFORCE MEDICAL CENTRE,"282,240.00"
1780 ST. PAULS HEALTH SERVICES LTD,"281,940.00"
1781 KOMAROCK MODERN HEALTHCARE,"281,485.00"
1782 GAMAALA MEDICAL CENTRE LIMITED,"280,000.00"
1783 MANYANGA DISPENSARY,"280,000.00"
1784 LUKOHE HEALTH CENTRE,"280,000.00"
1785 LUVERNE MEMORIAL MEDICAL CENTER,"278,800.00"
1786 KOBUJOI MEDICAL CENTRE,"278,240.00"
1787 HEXAGON MEDICAL LIMITED,"277,760.00"
1788 PETCAN HOPEWELL MEDICAL CLINIC AND DIAGNOSTIC CENTRE LTD,"277,760.00"
1789 MATUU MISSION HEALTH CENTRE,"277,600.00"
1790 KALAWA MODEL HEALTH CENTRE,"277,120.00"
1791 DID NURSING HOME LIMITED,"275,520.00"
1792 JAMHURI LIFE CARE HOSPITAL LIMITED,"275,520.00"
1793 BARICHO CATHOLIC HEALTH CENTRE,"275,520.00"
1794 ETAGO SUB-COUNTY HOSPITAL,"275,200.00"
1795 ZAWENA TREATMENT CENTRE,"274,920.00"
1796 KIUNGA HEALTH CENTRE,"274,320.00"
1797 DIAMOND NURSING HOME LIMITED,"273,280.00"
1798 MATETE HEALTH CENTRE,"272,160.00"
1799 BILKHEIR NURSING HOME LIMITED,"271,040.00"
1800 TAZLIM HOSPITAL LIMITED,"271,040.00"
1801 KAVULUDI'S SURGERY CENTER,"271,040.00"
1802 KOPSIRO MODEL HEALTH CENTRE,"270,400.00"
1803 SHABAHA CANCER CENTER,"269,400.00"
1804 THE SAVANNAH HOSPITAL LIMITED,"268,900.00"
1805 KOTULO SUB COUNTY HOSPITAL,"268,800.00"
1806 PRIMROSE REHAB &amp; WELLNESS CENTER,"268,800.00"
1807 GILGIL HEALTHCARE MEDICAL CENTRE LIMITED,"268,800.00"
1808 ALPO MEDICAL CENTRE,"268,480.00"
1809 NGAO SUB-COUNTY HOSPITAL,"267,280.00"
1810 RIVERSIDE NURSING HOME,"266,560.00"
1811 DANDU NURSING HOME LIMITED,"266,560.00"
1812 MOHETO UNITED METHODIST MISSION HEALTH CENTRE,"265,360.00"
1813 FIRMVIEW MEDICAL CENTRE,"265,360.00"
1814 KENYENYA SUB-COUNTY HOSPITAL,"264,720.00"
1815 AFLAH MEDICAL CENTRE,"264,320.00"
1816 TERRASCOPE MEDICAL CENTRE LIMITED,"264,320.00"
1817 COMFY HEALTHCARE LIMITED,"264,320.00"
1818 KIANYAGA SUB-COUNTY HOSPITAL,"264,300.00"
1819 PRUDENT COTTAGE HOSPITAL,"264,170.00"
1820 SPRINGS HERITAGE NURSING HOME,"263,390.00"
1821 CLEVERHEAL COTTAGE HOSPITAL,"263,360.00"
1822 SAPHIRE HEALTH CARE NURSING HOME,"263,120.00"
1823 QOLATI NURSING HOME LIMITED,"263,120.00"
1824 KINGDOM FAITH BASED HOSPITAL,"261,920.00"
1825 KANAKURUNDIO HEALTH CENTRE,"261,600.00"
1826 JUJA MODERN HOSPITAL,"261,200.00"
1827 NYAMACHE SUB-COUNTY HOSPITAL,"260,960.00"
1828 HARDIMTU DISPENSARY,"260,000.00"
1829 NANAM HEALTH CENTRE,"260,000.00"
1830 ST. MARKS LELA DISPENSARY,"260,000.00"
1831 ANFAC NURSING HOME,"259,840.00"
1832 FHOK-FAMILY CARE MEDICAL CENTRE &amp; MATERNITY ELDORET,"259,840.00"
1833 THE NAIROBI WOMEN'S HOSPITAL KITENGELA,"258,720.00"
1834 MAGUNGA LEVEL 4 HOSPITAL,"258,720.00"
1835 HOPPS KLINIKS CLINIC,"258,640.00"
1836 TUURU COTTOLENGO HEALTH CENTRE,"257,600.00"
1837 TAWHEED COMMUNITY NURSING HOME - MINJILA,"255,360.00"
1838 TUNDANI PRIME MEDICAL CENTRE LIMITED,"255,360.00"
1839 RADIANT GROUP OF HOSPITALS UMOJA,"255,280.00"
1840 SAMBURU - AL ABRAR NURSING HOME LIMITED,"254,960.00"
1841 NURU AMBUSELY MEDICAL,"254,160.00"
1842 MOTHER FLORA MEDICAL CENTRE - BUEMBU,"254,160.00"
1843 ANNEX LOC MEDICARE,"254,140.00"
1844 MUHURU SUB-COUNTY HOPSITAL,"254,000.00"
1845 ALIBRAR MEDICAL CENTRE LIMITED,"253,120.00"
1846 SANTA JANE MATERNITY AND NURSING HOME,"252,960.00"
1847 CHWELE SUB COUNTY HOSPITAL,"252,290.00"
1848 VELMA MEMORIAL MEDICAL CENTRE,"252,000.00"
1849 MUTUATI CATHOLIC MISSION HOSPITAL,"251,920.00"
1850 KAMUNERU HEALTH CENTRE,"251,920.00"
1851 DAYCARE HOSPITAL LIMITED,"250,880.00"
1852 GETEMBE HOSPITAL KENYARA MEDICAL CENTRE,"250,880.00"
1853 KAIKOR HEALTH CENTER,"250,240.00"
1854 GARSEDAM DISPENSARY,"250,000.00"
1855 NADUAT DISPENSARY,"250,000.00"
1856 PARKERRA MEDICAL CLINIC TOIYOI,"249,440.00"
1857 CARE CONNECT HOSPITAL,"248,640.00"
1858 BELGOROD MEDICARE LIMITED,"248,640.00"
1859 MIATHENE SUB-COUNTY HOSPITAL,"248,580.00"
1860 CENTRE VIEW MEDICAL HEALTHCARE,"247,440.00"
1861 SUHEYLA PHARMACEUTICALS &amp; MEDICAL CENTRE,"247,220.00"
1862 BLUE NILE MKOROSHONI MEDICAL CENTRE LTD,"246,400.00"
1863 SAMIA NURSING HOME,"246,400.00"
1864 VITALRAY HEALTH SOLUTIONS LTD,"245,755.00"
1865 CRYSTAL COTTAGE HOSPITAL &amp; MEDICAL CLINIC LTD,"245,040.00"
1866 NAIN RENAL AND SPECIALITY CENTER LIMITED,"244,950.00"
1867 MACALDER SUB-COUNTY HOSPITAL,"244,800.00"
1868 BENANE NURSING HOME LIMITED,"244,160.00"
1869 GARSESALA HEALTH CENTRE,"244,160.00"
1870 ST. CHARLES LWANGA HEALTH CENTRE TURBO,"243,680.00"
1871 BENARDS VISION MEDICAL CENTRE,"241,920.00"
1872 CHRIST THE GOOD SHEPHERD REHABILITATION CENTRE,"241,120.00"
1873 MADIANY SUB-COUNTY HOSPITAL,"241,040.00"
1874 ISEBANIA SUB-COUNTY HOSPITAL,"240,800.00"
1875 CHEPARERIA SUB-COUNTY HOSPITAL,"240,640.00"
1876 LIFE POISE HOSPITAL LTD,"240,000.00"
1877 RADIENYA COMMUNITY HOSPITAL,"240,000.00"
1878 BURMAYO HEALTH CENTRE,"239,680.00"
1879 LEE LAHM MEDICAL CENTRE,"239,680.00"
1880 ST.JOHN'S HOSPITAL LIMITED - JUJA,"239,600.00"
1881 MIKUMBUNE SUB-COUNTY HOSPITAL,"238,480.00"
1882 HURUMA HOSPITAL- MATHARE NORTH ANNEX,"238,240.00"
1883 RAMEDI HEALTH CARE SERVICES LIMITED,"237,440.00"
1884 AL-NAS NURSING HOME,"237,440.00"
1885 RACHAR SUGARBELT NURSING &amp; MATERNITY HOME,"237,440.00"
1886 MEDSTAR CLINICS-MOSOCHO,"237,440.00"
1887 QARNAIN MEDICARE AND HEALTH SERVICES LIMITED,"237,280.00"
1888 RABAI RURAL HEALTH DEMONSTRATION CENTRE,"237,200.00"
1889 KAYOLE II SUB-COUNTY HOSPITAL,"237,200.00"
1890 AINAMOI HEALTH CENTRE,"235,840.00"
1891 ST. LUKES COTTAGE HOSPITAL KIAMURI,"235,200.00"
1892 LAISAMIS CATHOLIC HOSPITAL,"235,040.00"
1893 RENIT HEALTHCARE LIMTED,"234,300.00"
1894 BAMBA SUB-COUNTY HOSPITAL,"233,440.00"
1895 INAYA AFIA NURSING AND MATERNITY HOME LIMITED,"232,960.00"
1896 NG'IYA HEALTH CENTRE,"232,800.00"
1897 ASHABITO HEALTH CENTRE,"231,600.00"
1898 KILIWEHERI HEALTH CENTRE,"231,120.00"
1899 BOKOLI SUB COUNTY HOSPITAL,"230,800.00"
1900 MEDICYL HOSPITAL CARE LIMITED,"230,720.00"
1901 MT. KENYA KANGEMA HOSPITAL LIMITED,"230,720.00"
1902 LIBEHIYA HEALTH CENTRE,"230,400.00"
1903 VITENGENI HEALTH CENTRE,"230,000.00"
1904 KANGATOSA DISPENSARY,"230,000.00"
1905 KALUO HEALTH CENTRE,"228,560.00"
1906 SANTARA MEDICAL CENTER LIMITED,"228,480.00"
1907 AL NASRI NURSING HOME LTD,"228,480.00"
1908 SAGANA SUB-COUNTY HOSPITAL,"228,440.00"
1909 MTWAPA MEDICAL CLINIC AND NURSING HOME,"228,000.00"
1910 CHEBUKUTUMI HEALTH CENTRE,"226,800.00"
1911 TUDOR SUB-COUNTY HOSPITAL,"226,720.00"
1912 MARIAKANI COMMUNITY HEALTHCARE SERVICES.,"226,240.00"
1913 RAMMO HOSPITAL LIMITED,"226,240.00"
1914 THE ALTAR MEDICAL CENTER KIBIRICHIA,"226,240.00"
1915 OGEMBO MEDICAL CENTRE,"226,240.00"
1916 BUKAYA MEDICAL CENTRE,"225,040.00"
1917 WEST LINK NURSING HOME,"224,000.00"
1918 HIGHCURE MEDICAL CENTRE LIMITED,"224,000.00"
1919 OSANI COMMUNITY HEALTH AND DEVELOPMENT CENTRE,"224,000.00"
1920 THE RIVER JORDAN MEDICAL CENTER MAUNGU,"223,680.00"
1921 DURO MODERN HOSPITAL LIMITED,"222,800.00"
1922 ALBANI MEDICAL CLINIC,"221,760.00"
1923 IMANGA HEALTH CENTRE,"221,760.00"
1924 BOMBOLULU DIAGNOSTIC MEDICAL CENTRE,"221,600.00"
1925 KHUNYANGU SUB-COUNTY HOSPITAL,"220,880.00"
1926 ST. ANTHONY HEALTH CENTRE LEMEK,"220,640.00"
1927 RIMAAL PRIME COMMUNITY HOSPITAL,"220,560.00"
1928 DISCIPLES OF MERCY HEALTH CENTRE,"220,400.00"
1929 MARY IMMACULATE HEALTH CENTRE KAPTAGAT,"220,240.00"
1930 SAKE DISPENSARY,"220,000.00"
1931 KALI DISPENSARY,"220,000.00"
1932 KALOBEYEI DISPENSARY,"220,000.00"
1933 KAWANGA DISPENSARY,"220,000.00"
1934 NJIRU HOSPITAL,"220,000.00"
1935 MATHARE NORTH HOSPITAL,"220,000.00"
1936 MAZINROBA NURSING HOME LIMITED,"219,980.00"
1937 PASLING MEDICAL CENTRE,"219,520.00"
1938 ESIKOMA COMMUNITY HOSPITAL,"218,160.00"
1939 GARI-HILLS HEALTHCARE LIMITED,"217,280.00"
1940 TAHLIL WELLNESS CENTRE,"217,280.00"
1941 DIMTU NURSING HOME LIMITED,"217,280.00"
1942 MEPHIBOSHETH MEDICAL CLINIC,"215,040.00"
1943 PONA HAVEN HOSPITAL,"215,040.00"
1944 MINARET HOSPITAL LIMITED,"215,040.00"
1945 MUMONI NURSING HOME,"213,840.00"
1946 ALLIANCE MEDICAL CENTRE,"212,999.00"
1947 HAWI MEDICAL CENTRE NYATOTO,"212,800.00"
1948 MARABA MOSOBETI MEDICAL CENTRE,"212,800.00"
1949 LENAX MEDICAL CLINIC,"212,800.00"
1950 VIENNA MEDICAL SERVICES,"211,600.00"
1951 ZETIC HOSPITAL LIMITED,"211,440.00"
1952 HAWINGA HEALTH CENTRE,"211,440.00"
1953 KIEMBE HEALTH CENTRE,"211,280.00"
1954 MATUNDA SUB COUNTY HOSPITAL MATUNDA,"211,200.00"
1955 BROWNS MEMORIAL MEDICAL CENTRE,"210,960.00"
1956 DIGDAR MEDICAL CENTRE LIMITED,"210,560.00"
1957 WENISA MEDICAL CENTRE-NUNGUNI,"210,560.00"
1958 ELISS MEDICAL CENTRE,"210,560.00"
1959 MALONGO DISPENSARY,"210,000.00"
1960 KIBERA COMMUNITY HEALTH CENTRE-AMREF,"210,000.00"
1961 BELIDAVIS HEALTHCARE,"209,360.00"
1962 KIMALEL HEALTH CENTRE,"209,360.00"
1963 KHOROF-HARAR SUB COUNTY,"207,920.00"
1964 CHULAIMBO SUB-COUNTY HOSPITAL,"207,680.00"
1965 RAMATA NURSING HOME LTD,"207,120.00"
1966 HIGHFIELD HOSPITAL,"206,960.00"
1967 BISHARO NURSING HOME LIMITED,"206,080.00"
1968 DEQ RABI HEALTH CARE LIMITED,"206,080.00"
1969 NYALKINYI JERSEY HEALTH CENTRE,"206,080.00"
1970 ST JUDE THADDEUS MEDICAL CENTRE KAMUNGEI,"205,920.00"
1971 BROOKS OF CHERITH MEDICAL AND NUTRITION CENTRE LIMITED NYANDAR,"204,960.00"
1972 KIMAETI HEALTH CENTRE,"204,960.00"
1973 NDINDIKA SUB-COUNTY HOSPITAL,"204,320.00"
1974 WAJIR MEDICAL CENTRE LIMITED,"203,840.00"
1975 BIRKAN NURSING HOME LIMITED,"203,840.00"
1976 ST. FRANCIS DE SALES HEALTH CENTRE,"203,840.00"
1977 POTTERS FAMILY HOSPITAL,"203,840.00"
1978 NYANSIONGO MATERNITY AND NURSING HOME,"203,840.00"
1979 PEMASON MEDICAL CENTRE,"203,840.00"
1980 DANASA NURSING HOME LIMITED,"202,480.00"
1981 SAMETA MEDICARE CENTER,"201,600.00"
1982 MONIANKU HEALTH CENTRE,"201,440.00"
1983 KINENI DISPENSARY,"201,200.00"
1984 RADIANT GROUP OF HOSPITALS KIAMBU,"200,070.00"
1985 MLALEO CDF HEALTH CENTRE,"200,000.00"
1986 MADOGO HEALTH CENTRE,"200,000.00"
1987 INGIRIR DISPENSARY,"200,000.00"
1988 MACHESA DISPENSARY,"200,000.00"
1989 BARAKA MATERNITY &amp; NURSING HOME,"200,000.00"
1990 AKEDEJOE FAMILY THERAPY AND COTTAGE HOSPITAL LIMITED,"199,360.00"
1991 BRAWN'S CURATIVE CENTRE,"199,360.00"
1992 KABATI MEDICARE HEALTH CENTRE,"198,160.00"
1993 THE GREAT LAKES MEDICAL CENTRE,"198,160.00"
1994 UNISON MEDICAL CENTRE,"198,000.00"
1995 ST ELIZABETH MBAGA HEALTH CENTER,"197,657.57"
1996 GARISSA NURSING HOME ANNEX,"197,120.00"
1997 AFRICA INUKA HOSPITAL LTD- UGUNJA,"197,120.00"
1998 LWANDA HEALTH CENTRE,"196,800.00"
1999 TENDERCARE HOSPITAL LIMITED,"196,720.00"
2000 MUNDOBELWA HEALTH CENTRE,"195,920.00"
2001 LEGACY FAMILY HEALTH OPTION,"194,880.00"
2002 MIGWANI SUB COUNTY HOSPITAL,"194,080.00"
2003 LOLGORIAN SUB COUNTY HOSPITAL,"194,000.00"
2004 ALUNGU HEALTH CENTRE,"193,680.00"
2005 LYDIA MEMORIAL KEY MEDICAL CENTER LIMITED,"193,680.00"
2006 NAMORUPUTH PAG HEALTH CENTRE,"192,646.33"
2007 JOGOO HEALTH CENTER,"192,640.00"
2008 BULSHAWI NURSING HOME LIMITED,"192,640.00"
2009 ARIZONA MEDICAL CENTER LIMITED,"192,640.00"
2010 MANYALA SUB COUNTY HOSPITAL,"191,520.00"
2011 ST. ELIZABETH LWAK MISSION HOSPITAL,"191,280.00"
2012 RADIANT GROUP OF HOSPITALS KASARANI SPORTSVIEW,"190,640.00"
2013 NGAMIA HEALTH SERVICES,"190,400.00"
2014 GRIFTU SUB-COUNTY REFERAL HOSPITAL,"190,400.00"
2015 BUYA MEDICAL CENTRE LIMITED,"190,400.00"
2016 LAKESIDE INTEGRATED MEDICAL SERVICES,"190,400.00"
2017 BURJOHN DISPENSARY,"190,000.00"
2018 MAU-NAROK HEALTH CENTRE,"190,000.00"
2019 ELGOLICHA HEALTH CENTRE-MANDERA,"189,200.00"
2020 ONGO HEALTH CENTRE,"188,880.00"
2021 THE NANYUKI HOSPITAL LTD,"188,480.00"
2022 SAMAWEST COMMUNTY HOSPITAL LIMITED,"188,160.00"
2023 BRIVIN MEDCARE,"188,160.00"
2024 MIDLAND HEALTH CENTRE,"188,000.00"
2025 SINOKO SUB COUNTY HOSPITAL,"187,840.00"
2026 REINHA ROSARY MISSION HOSPITAL,"187,760.00"
2027 NYACHEKI SUB-COUNTY HOSPITAL,"187,600.00"
2028 LOPIDING SUB COUNTY HOSPITAL,"187,520.00"
2029 MARIGAT SUB-COUNTY HOSPITAL,"187,520.00"
2030 KARIMA DISPENSARY-BUNGOMA,"186,600.00"
2031 ZIWA SIRIKWA SUB-COUNTY HOSPITAL,"186,410.00"
2032 CGTRH MTONGWE OUTREACH,"185,160.00"
2033 NAIROBI RADIOTHERAPY AND CANCER CENTRE - KINDARUMA,"184,925.00"
2034 KALACHA SUB-COUNTY HOSPITAL,"184,800.00"
2035 MULATYA MEMORIAL HOSPITAL,"184,800.00"
2036 MOSOCHO MARKET DISPENSARY,"184,560.00"
2037 PYNET HEALTHCARE LIMITED,"183,680.00"
2038 KANYIMBO HOSPITAL LIMITED,"183,680.00"
2039 ULTRA DIAGNOSTIC CENTER (UDC) LIMITED,"183,400.00"
2040 OGADA CHURCH MEDICAL CLINIC,"182,320.00"
2041 KAMWOSOR HEALTH CENTRE,"181,840.00"
2042 IKUTHA FAITH NURSING HOME LTD,"181,440.00"
2043 ST MOTHER THERESA HEALTH CARE,"181,440.00"
2044 SADIK MED CARE,"181,120.00"
2045 QUALITY DIALYSIS KENYA LTD UPPERHILL,"181,050.00"
2046 THIBA HEALTH CENTRE,"180,000.00"
2047 KENNETH MATIBA DENTAL &amp; EYE HOSPITAL,"180,000.00"
2048 KAERIS DISPENSARY,"180,000.00"
2049 NADOTO DISPENSARY,"180,000.00"
2050 NAKWAMORU HEALTH CENTRE,"179,200.00"
2051 BRILLIANCE CARE MEDICAL HOSPITAL,"179,200.00"
2052 KOKWANYO HEALTH CENTRE,"179,200.00"
2053 RACHAR HEALTH CENTRE,"177,300.00"
2054 KATITO SUB-COUNTY HOSPITAL,"177,200.00"
2055 SAVANI NURSING AND MATERNITY CENTRE LIMITED,"176,960.00"
2056 GUBA HILLS NURSING HOME LIMITED,"176,960.00"
2057 DERKALE HEALTH CENTRE,"176,480.00"
2058 NAIVASHA QUALITY HEALTHCARE SERVICES LTD,"175,600.00"
2059 GESURE HEALTH CENTRE,"175,600.00"
2060 KWA MURIMI HEALTHCARE CENTRE,"175,440.00"
2061 WEMA CATHOLIC HEALTH CENTRE,"174,720.00"
2062 JAMEEL MEDICAL CENTRE,"174,720.00"
2063 NEVLIGHT HOSPITAL LIMITED,"174,720.00"
2064 RAVINE GLORY HEALTHCARE SERVICES MOGOTIO,"174,720.00"
2065 ST.MARKS ZILIPAH MEDICAL CENTRE KAKAMEGA,"174,720.00"
2066 KOLANYA SALVATION ARMY HEALTH CENTRE,"174,720.00"
2067 BOREHOLE FIVE HEALTH CENTRE,"174,560.00"
2068 QATAR MEDICAL CLINIC,"174,400.00"
2069 NYAMEKONGOROTO HEALTH CENTRE,"174,400.00"
2070 SINO HEALTH CENTRE,"173,520.00"
2071 KIRWARA SUB-COUNTY HOSPITAL,"172,620.00"
2072 KABULA HEALTH CENTRE,"172,560.00"
2073 TAKABA NURSING HOME LIMITED,"172,480.00"
2074 MUHAKA HEALTH CENTRE,"172,480.00"
2075 ESHIABWALI HEALTH CENTRE,"172,480.00"
2076 ST. ELIZABETH SWINDON CLINIC,"172,480.00"
2077 THE TALA HOSPITAL LIMITED,"172,160.00"
2078 ELBURGON SUB-COUNTY HOSPITAL,"170,720.00"
2079 VINEYARD HOSPITAL LTD,"170,400.00"
2080 GOOD HOPE HEALTH LIMITED,"170,400.00"
2081 AFYALINE SALGAA MEDICAL CENTRE,"170,240.00"
2082 EMBAKASI HEALTH CENTRE,"170,000.00"
2083 ST BAKHITAS MISSION HEALTH FACILITY,"169,600.00"
2084 FREMO MEDICAL CENTRE LTD-KABIRIA,"169,280.00"
2085 AWALOW NURSING HOME LIMITED,"168,000.00"
2086 THE NAIROBI FAMILY AND MATERNITY HOSPITAL KILGORIS GYNOCARE,"168,000.00"
2087 INNOVATION EYE CENTRE LTD-KISUMU,"168,000.00"
2088 KOROSIANDET HEALTH CENTRE,"167,840.00"
2089 LULIS HEALTH CENTRE,"167,520.00"
2090 ALMAS MEDICAL SERVICES,"167,520.00"
2091 KORONDILE HEALTH CENTRE,"167,200.00"
2092 RUAI FAMILY HOSPITAL LTD,"166,720.00"
2093 FINO HEALTH CENTRE,"165,760.00"
2094 SEGERA MISSION CLINIC,"165,760.00"
2095 KENYORO HEALTH CENTRE,"164,560.00"
2096 OPTIMUM CURRENT HEALTH CARE,"164,240.00"
2097 MODERN REDSEA NURSING HOME LIMITED,"163,520.00"
2098 IMPACT HEALTHCARE ANNEX,"163,360.00"
2099 KANGEMA SUB-COUNTY HOSPITAL,"163,040.00"
2100 GLOBAL OPTIC WEAR,"162,000.00"
2101 AL MANAR NURSING HOME LIMITED,"161,280.00"
2102 HENRY MADUMA COMMUNITY MEDICAL CENTER LIMITED,"161,280.00"
2103 SISMEXY DIAGNOSTIC AND MEDICAL CENTRE,"161,280.00"
2104 ETONO JAB MEDICAL CENTRE LIMITED,"161,280.00"
2105 KISAU SUB COUNTY HOSPITAL,"161,040.00"
2106 INTEGRATED VISION CENTRE MILIMANI MISSION HOSPITAL,"160,960.00"
2107 MARANI SUB-COUNTY REFERRAL HOSPITAL,"160,880.00"
2108 DIANI HEALTH CENTRE,"160,000.00"
2109 ROKA MEDICAL CLINIC LIMITED,"160,000.00"
2110 KONJORA DISPENSARY,"160,000.00"
2111 LAGSURE DISPENSARY,"160,000.00"
2112 BOJIGARSE DISPENSARY,"160,000.00"
2113 EMURUA DIKIRR HEALTH CENTRE,"160,000.00"
2114 EWASO KEDONG DISPENSARY,"160,000.00"
2115 LUKOLIS MODEL HEALTH CENTRE,"160,000.00"
2116 ST. JOSEPHS MISSION HEALTH CENTRE,"159,760.00"
2117 NALONDO MODEL HOSPITAL,"159,120.00"
2118 EMIRATES HOSPITAL LIMITED,"159,040.00"
2119 SASHMA NURSING HOME LIMITED,"159,040.00"
