provider_name,amount
Wagai Health Centre,510287.05
Kadenge Ratuoro Health Centre,334996.62
Ting'Wangi Health Centre,302998.07
Rwambwa Sub-County Hospital,297701.21
Sirembe Dispensary,152156.2
Hawinga Health Centre,149191.54
Nyadhi Dispensary,127391.41
Uradi Health Centre,106451.03
Mulaha Dispensary,101598.88
Future Life Community Nursing And Maternity Hom E,96025.32
Linda Jamii Healthcare Ltd,79818.51
Uriri Dispensary,78355.95
Mur Malanga Dispensary,45329.64
Malanga Health Centre,34814.98
Dienya Health Centre,24656.08
Asayi Dispensary,11838.87
Siaya County Referral Hospital,7559.88
Uthanya Dispensary,5395.68
Kaluo Health Centre,3379.71
Gogo Disp,879.52
Mirangine Health Centre,328333.88
Thigio Dispensary,78865.02
Lamaiwe Dispensary,61917.98
Lorien Dispensary,55506.07
Annex Loc.Medical Clinic,18771.53
Kpn Pearl Health Limited,9877.9
Kibirichia Sub District Hospital,324202.92
Kinoro Sub-District Hospital,282634.86
Mikinduri Sub-District Hospial,58391.01
Mweronkaga Dispensary,45063.13
Giaki Sub District Hospital,17335.56
George Mudenyo Kadima Nasio Trust (Mumias We S T ),1049522.33
Bukaya Health Centre,622921.51
Mumias Model Health Centre,452055.38
Manyala Sub County Hospital,364597.69
Khalaba Health Centre,332278.99
Namulungu Dispensary,187665.23
Bungasi Health Centre,180831.18
Eshikalame Dispensary,179747.37
Shibanze Dispensary,176209.93
Eshinamwenyuli Health Centre,133218.68
Mundobelwa Health Centre,122726.77
Itete Dispensary,99590.37
Eshibembe Health Centre,96278.72
Lung'Anyiro Health Centre,91958.52
Eshiabwali Health Centre,74752.99
Mwikalikha Dispensary,73307.91
Eshibinga Health Centre,60272.04
Emutsesa Dispensary,57788.31
Mirere Health Centre,54160.54
Eshibimbi Health Centre,52203.66
Matungu Sub-District Hospital,31460.68
Mung'Ung'U Dispensary,12102.58
Soal Medical Centre,6186.77
Uluthe Dispensary,3972.64
Chumvi Dispensary,710330.04
Timau Sub-District Hospital,438887.9
Kalalu Dispensary,396504.56
Githuci Dispesary,164848.46
East Laikipia Dispensary,59689.24
Naibor Dispensary,52043.53
Lokusero Dispensary,17664.22
Moyale Nursing Home,489360.61
Township Cottage,386657.18
Fayya Nursing Home,244099.25
Moyale Sub County Referral Hospital,222952.75
Bute Sub County Hospital,217100.68
Qudama Dispensary,131642.82
Gagaba Dispensary,42461.5
Danaba Health Centre,42045.12
Didkuro Dispensary,22507.88
Buna Sub-County Hospital,17058.31
Dandu Health Centre,10874.59
Gichuru Dispensary,1200080.6
Gikambura Health Centre,707570.63
Lusigetti Sub-County Hospital,403689.09
Kinoo Dispensary,212777.72
Akshar Health Care Limited,61889.24
Wangige Sub County Hospital,8382.69
Kangundo Sub County Hospital,1404972.32
Kakuyuni Health Centre,1269990.22
Kivaani Health Centre,564285.9
Nguluni Health Centre,402894.7
Kawauni Dispensary,150228.17
Kalandini Health Centre,116638.53
Sengani Dispensary,84034.45
Kathaana Dispensary,66676.45
Mukunike Dispensary,61567.6
Matungulu Health Centre,59998.75
Kwa Nguu Dispensary,53743.43
Kayatta Dispensary,42238.47
Kituluni Dispensary,31457.61
Katheka Dispensary,31115.68
Kimiti Level 4 Hospital,20837.65
Nduu Dispensary,18182.66
Isinya Health Centre,556700.7
Maparasha Dispensary,81544.05
Enkorika Health Centre,56522.5
Kivaa Health Centre,742270.78
Kangonde Health Centre,593933.28
Matuu Mission Health Centre,362788.26
Masinga Model Health Centre,316728.21
Itunduimuni Health Centre,178608.4
Ikaatini Dispensary,148417.95
Kathukini Dispensary,102518.81
Nys Mavoloni Dispensary,86669.33
Kithyoko Health Centre,81439.8
Muthesya Dispensary,79629.58
Ndithini Health Centre,68486.67
Mamba Dispensary (Yatta),58691.36
Kisiiki Dispensary,39281.78
Alpha Medical Centre-Kaewa,33388.51
Kyasioni Dispensary,25886.15
Ikutha Sub County Hospital,488939.53
Katulani Sub County Hospital (Kitui),484451.34
Ikanga Sub-District Hospital,332922.24
Syokithumbi Dispensary,121212.36
Kiusyani Medicate Limited,48324.15
Mutanda Dispensary,36342.63
Mutitu Sub County Hospital,27686.28
Kaumu Health Centre,4051.08
Miambani Health Centre,960.08
Mnyenzeni Health Centre,449390.95
Bwagamoyo Dispensary,200736.97
Tononoka Administration Police Dispens A R Y & A M P ;,52669.54
Port Reitz Sub County Hospital,4792.95
Jahmii Kipawa Medical Centre,228077.85
Mwatate Community Health Care,43425.48
Laisamis Sub County Referral Hospital(Marsabit Sou T H ),729497.27
Marsabit County Referal Hospital,120458.87
Marsabit Liban Chemist And Optical Serv I C E S,13030.82
Ahmadiya Hospital,678798.09
Muteithania Nursing And Maternity Home,12197.95
Rombo Mission Hospital,273329.96
Kimana Health Centre,189511.22
Imbirikani Level 4 Hospital,96019.33
Namelok Health Centre,36808.56
Entarara Health Centre,10224.6
Olorika Dispensary,7559.31
Iltilal Health Centre,5100.81
Ilchalai Dispensary,2826.13
Cheptabach Dispensary,192235.78
Mbogo Valley Dispensary,180605.07
Appex Medical Clinic,143540.43
Taito Community Dispensary,139722.05
Mombwo Dispensary,128464.41
Setek Dispensary,100177.66
Sochoi Dispensary,65373.33
Koilot Health Centre,54093.74
Kosoiywo Dispensary,36647.69
Poto Poto Dispensary,33224.31
Toretmoi Dispensary,22976.13
Chemase Health Centre,17248.55
Chemase Health Centre,11564.87
Kakuma Mission Hospital,792212.39
St.Daniel Comboni-Lokori Phc Health Cen T E R,580642.67
Kalokol Medical Services,501048.14
Kaikor Health Centre,317459.94
Nadoto Dispensary,273704.02
St. Patrick Kanakemer Dispensary,222888.76
Kerio Health Centre,215889.62
Kaeris Dispensary,191520.57
Kataboi Dispensary,172540.1
Lokitaung Sub County Hospital,148351.67
Nadapal Dispensary,123365.49
Naoros Dispensary,86036.75
Elelea Sub-County Hospital,83252.14
Nariokotome Dispensary,75003.69
St Elizabeth Lorugum Health Centre,62781.54
Nakwamoru Health Centre,62585.86
Kaputir Dispensary,53690.18
Lobei Health Centre,51989.31
Kaaleng Health Centre,47714.57
Nakitoekakumon Dispensary,43755.92
Medisica Medical Clinic,24624.93
Kanakurudio Health Centre,22969.22
Aic Lokori Health Centre,22502.61
St Bridgit Kalemunyang Dispensary,13396.2
Kangatosa Dispensary,12809.18
Kanawoi Dispensary,8805.37
Tumaini Medical Clinic (Turkana Central),7119.56
Lokwii Health Centre,3206.06
Nasiger Dispensary,1369.72
Kaitese Dispensary,1369.72
Lorugum Sub-County Hospital,1369.72
Baricho Dispensary,620823.36
Waldena Dispensary,98354.78
Kotile Health Centre,48790.13
Bura Sub-County Hospital,48672.41
Kimbo Health Care Centre,1214955.42
Ngenda Health Centre,539881.1
Githunguri Health Centre,197617.53
Gitare Health Centre,134729.5
Ruiru Family Clinic,35064.63
Nzeluni Health Centre,88319.78
Kalitini Dispensary,37287.1
Thitani Health Centre,27803.36
Thaana Nzau Dispensary,27639.45
Mbondoni Health Centre,17781.04
Nzawa Health Centre,3676.41
Nguni Favour Medicare,3559.33
Waita Health Centre,1412.8
Kwanza Sub County Hospital,449955.09
Maili Saba Dispensary,354856.2
Kapsara District Hospital,271762.82
Sister Freda Medical Centre,264784.75
Kapcherop Health Centre,263520.9
Tongaren Health Centre,179852.22
Kamoi Dispensary,111007.2
Saboti Sub County Hospital,106521.21
Kaplamai Health Centre,46936.1
Kiminini Health Centre,46131.71
Bondeni Dispensary (Trans Nzoia West),34045.76
Aruba Dispensary,27168.24
Kapsiglai Dispensary,23166.4
Laila Medical Centre,19325.45
Soymining Dispensary,5992.7
Kadija Dispensary,247409.67
Al-Haramein Nursing Home & Laboratory S E R V I C E L,157226.4
The Rhamu Hospital Imaging And Diagnos T I C C E N T R,129837.6
Zonal Annex Nursing Home,102094.74
Nawal Nursing Home,98781.78
Shaafici Nursing Home,93749.12
Masuud Pharmacy And Medical Centre Li M I T E D,92155.87
Burgubud Nursing Home Ltd,75869.26
Mandera Wellness Centre,72531.02
Yabicho Health Centre,62845.04
Rasmi Nursing Home Limited,58823.97
Mandera Nursing Home,57938.83
Tahlil Wellness Centre,45116.92
Al-Siha Nursing Home,37681.73
Neboi Nursing Home,33003.13
Lafey Sub-County Hospital,32370.89
The Mandera Hospital Limited,31106.4
Al-Muntaha Hospital Limited,29993.65
Alibee Nursing Home Limited,29563.72
Ashabito Health Centre,27894.6
Kalkaal Nursing Home,24252.87
The Jazair Medical Clinic Limited,19599.56
Modern Redsea Nursing Home Limited,19473.11
Shawal Nursing Home,19346.66
Dabaa Nursing Home Limited,19346.66
Warankara Health Centre,17197.03
Musadbii Nursing Home Limited,16236.02
Al-Masry Nursing Home Limited,14642.77
Lakum Nursing Home Limited,14111.68
Birkan Dispensary,13277.12
Bario Medical Center Limited,12771.33
Bukansor Nursing Home Limited,11506.84
Saphire Healthcare Nursing Home,11430.97
Burabor Dispensary,10824.01
Sala Health Center,10824.01
Quracle Nursing Home,9331.92
Eyetech Medical Centre Mandera Limited,9205.47
Fino Nursing Home Limited,8092.72
Lale Medical Centre Limited,7836.1
Wayam Nursing Home,7081.13
Khalalio Health Centre,6904.1
Lagsure Dispensary,5589.04
Elwak Zone Medical Cntre,5412.01
Madmo Medicare And Nursing Home,5412.01
Sala Healthcare Service Limited,5310.85
Bore Hole 11 Health Centre,4602.74
Rhamu Dimtu Medical Centre,4602.74
Hodhan Medical Clinic And Eyecare Limit E D,3312.96
Zamzam Nursing Home Rhamu,3110.64
Shimbir Fatuma Health Centre,2301.37
Lulis Dispensary,2301.37
Koromey Dispensary,2301.37
Caawiye Nursing Home Limited,2301.37
Manhal Nursing Home Imited,2301.37
Hareri Dispensary,2250.79
Kapenguria County Referral Hospital,2298057.39
Chepareria Sub District Hospital,308161.7
Kabichbich Health Centre,227396.12
Sigor Sub-District Hospital,110933.52
Cheptiangwa Dispensary,102573.91
Nakwijit Dispensary,94155.63
Konyao Health Centre,91691.75
Kacheliba District Hospital,64999.65
Paraywa Dispensary,58546.62
Kodich Dispensary,53032.21
Lomut Dispensary,52533.56
Ywalateke Dispensary,44995.25
Tiinei Dispensary,44745.92
Namuya Shalom Medical Services,27088.08
Serewo Health Centre,25694.81
Alale Health Centre,24506.86
Kreswo Dispensary,19857.75
Kapkaremba Dispensary,16528.57
Losam Dispensary,12070.11
Kanyarkwat Dispensary,10104.86
Chepkopegh Dispensary,9503.56
Chesra Dispensary,7948.96
Kaibos Dispensary,7083.67
Kamketo Dispensary,6673.02
Tamkal Dispensary,5338.42
Kauriong Dispensary,4385.13
Masol Dispensary,3123.86
Talau Dispensary,2669.21
Sondany Dispensary,1803.92
Marigat Sub County Hospital,816010.77
Baringo County Referral Hospital,732303.83
Kabartonjo District Hospital,377147.83
Lodeng'O Health Centre,222028.29
Kasoiyo Dispensary,176299.88
Salawa Health Centre,170051.27
Seretunin Health Centre,120975.39
Barwessa Health Centre,56764.91
Kipsacho Dispensary,26698.58
Nakaja Medical Diagnostic Centre,15296.91
Santa Clara Medical Clinic Ltd,13389.86
Ngetmoi Dispensary,9880.1
Kaptum Dispensary,9170.03
Kipsaraman Dispensary,5538.53
Sorok Dispensary,3996.67
Kasitet Dispensary,1846.18
Wajir Maternity And Nursing Home,448783.17
Griftu Nursing Home,279789.5
Al-Muzayny Hospital,247539.5
Wajir Central Nursing Home,187585.93
Wajir Fokas Nursing Home,160917.31
Gotade Nursing Home,146039.81
Watiti Dispensary,133842.1
Griftu Subcounty Hospital,126615.88
Reysane Medical Centre,105029.64
Ladnan Medical Clinic,100132.08
Arbaqeyranso Dispensary,81059.3
Volunteer Nursing Home ;Limited,69988.96
Abdiwaqo Dispensary,69083.37
Al-Hikma Medical Centre,56737.81
Makoror Medical Centre & Nursing Home,54205.87
Albadhar Nursing Home,46388.24
Mashriq Medical Centre Limited,34985.24
Garsekhoftu Medical Care Limited,34042.69
Afarshanle Dispensary,32120.63
Dalsan Medical Clinic,29340.09
Garsey Goftu Dispensary,29237.53
Noorgows Dispensary,24857.45
Almaaraj Medical Centre,23563.75
Ramaazi Nursing Home Limited,23009.31
Royal Bridge Hospital Limited,20939.4
Asal Dhalat Nursing Home Limited,20569.77
Safa Nursing Home,20218.62
Kanjara Dispensary,19904.44
Qarsa Jukala Dispensary,18980.37
Wajir-Bor Health Centre,17668.19
Fiiq Medical Clinic And Eye Care Centre L I M I T E D,17113.75
Kibilay Dispensary,17002.86
Riba Dispensary,16762.6
Wagalla Health Centre,13713.18
Kalamaan Medical Center,10811.6
Jigjiga Dispensary,10275.64
Santara Medical Center Limited,9037.39
Dureweey Dispensary,8409.02
Lolkuta North Dispensary,7910.03
Bula Elmi Dispensary,7207.74
Buna Nursing Home,6819.63
Gotade Dispensary,6727.22
Muntasir Nursing Home,6616.33
Sarif Health Centre,5636.82
Azmi Medical Centre And Nursing Home Limited,5636.82
Nucman Medical Center Limited,5581.37
Burmayow Dispensary,5026.93
Tanzeel 01 Medical Center Limited,4989.97
Beramo Dispensary,4546.42
Tusalo Medical Centre And Nursing Hom E L I M I T E D,4546.42
Bukuma Dispensary,4102.86
Musdafa Ideal Chemist,3955.01
Ladnan Hospital,2958.9
Kutulo Health Centre,1681.8
Konton Dispensary,1681.8
Basir Nursing Home,1681.8
Gargaar Medical Centre &Amp; Nursing H O M E L I M I T E D,1681.8
Samburu County Referral Hospital,760018.59
Wamba District Hospital,184284.41
South Horr Catholic Centre,123415.78
Baragoi Catholic Dispensary,99510.05
Maralal Catholic Dispensary,57405.57
Samburu Doctors Plaza Medical Centre,19435.56
Barsaloi Catholic Dispensary,8109.93
Community Medical And Lab Services,1537.18
Limuru Health Centre,1213778.27
Ngecha Health Centre,587466.26
Rwamburi Health Centre,98095.34
Tigoni Sub County Hospital,3495.76
Msambweni County Referral Hospital,2002239.95
Mvindeni Dispensary,357012.83
Ng'Ombeni Dispensary,207856.29
Mwaluvanga Dispensary,94873.63
Waa Dispensary,84206.97
Kikoneni Health Centre,17844.02
Mwapala Dispensary,6647.34
Shimba Hills Health Centre,6492.75
Kaptarakwa Sub-District Hospital,396902.23
Kamwosor Sub-County Hospital,392721.28
Kapyego Health Centre,361788.33
Kocholwo Sub County Hospital,357440.75
Msekekwa Health Centre,356122.84
Arror Health Centre,337535.8
Kapteren Health Centre,254977.23
Tambach Sub-County Hospital,225028.92
Kibendo Health Centre,217197.21
Kapchelal Health Centre,217000.28
Muskut Health Centre,124383.2
Sergoit Dispensary (Keiyo),94010.73
Biretwo Health Centre,86466.85
Flourspar Health Centre,66440.72
Invela Health Care Ltd,44505.89
Chegilet Health Centre,41764.03
Kondabilet Dispensary,10694.74
Kaptalamwa Health Centre,7301.51
Iten District Hospital (Elgeyo Marakwet ),2688.27
Gilgil Sub County Hospital,1756357.0
Gilclin Medical Centre,102438.34
Al-Baitul Tiiba Hospital Limited,9941.47
Palmed Health Care Limited,4274.71
Wama Nursing Home,695249.76
Ongata Rongai Subcounty Hospital,651548.22
Mount Olive Sinai Hospital Limited,3906.03
Athi River Gk Prison,2423597.62
Topcare Nursing Home,2183928.42
Kitengela Sub-County Hospital,824079.71
Queenspark Medical Centre,553501.66
Simotwet Dispensary ( Koibatek),525085.54
Ngubereti Health Centre,237568.65
Kipsogon Dispensary,220364.7
Emining Health Centre,178470.66
Kimose Dispenary,141141.34
Igure Dispensary,136110.0
Solian Dispensary,125641.56
Equator Health Centre,115051.39
Tugumoi Dispensary,98577.8
Kabiyet Dispensary,96447.6
Kiplombe Dispensary (Koibatek),72629.87
Torongo Health Centre,71635.77
Sabatia Dispensary,57434.4
Arama Dispensary,53092.84
Maji Mazuri Dispensary,44774.89
Esageri Health Centre,38120.54
Chemasusu Dispensary,34387.61
Rosoga Dispensary,18461.78
Kiptoim Dispensary,8054.21
Kipkitur Dispensary,5416.81
Sagat Dispensary,2495.38
Kibwezi Sub County Hospital,2645866.15
Ndovoini Nguumo Dispensary,401024.23
Masongaleni Health Centre,382809.93
Kambu Sub County Hospital,277786.45
Kibwezi Catholic Health Centre,73048.91
Kalungu Dispensary,64745.55
Kiteng'Ei Dispensary,43212.86
Kalulini Health Centre (Kibwezi),18789.48
Iiani Dispensary (Kibwezi),18184.8
Mikuyuni Dispensary (Kibwezi West),16105.27
Muthingiini Dispensary,15898.79
Kiaoni Dispensary (Kibwezi),12093.7
Kathyaka Dispensary,8200.12
Nthunguni Dispensary (Kibwezi East),1932.04
Kabiyet Sub County Hospital,1151702.96
Chepkongony Dispensary,555728.17
Kibwareng Health Centre,277293.52
Kilibwoni Health Centre,210581.56
Lessos Community Dispensary,180253.96
Kipkoror Dispensary,155302.81
Kilibwoni Health Centre,1975.03
Remnant Digital Clinic,84194.12
Matababu Foundation Hospital,54401.5
Lelboinet Health Centre (Keiyo),433485.52
Lemoru Ngeny Dispensary,237719.1
A.I.C. Bethlehem House Of Bread Dispensa R Y,131899.59
Alpha Rich Healthcare,34950.42
Medina Medicare Hospital Limited,120096.5
Dertu Health Centre,110214.2
Mbalambala Dispensary,108532.09
Simaho Mch/Fp Clinic,76247.52
Women Initiative Health Services,51423.43
Mulanjo Dispensary,46302.88
Jilango Dispensary,45624.24
Sangailu Health Centre,30978.33
Shantaabaq Health Centre (Lagdera),19794.18
Abqa Annex Medical Centre Ltd,19379.95
Al-Zahrawi Nursing Home,14138.25
Bangale Dispensary,7069.74
Kiunga Health Centre,730224.93
Matondoni Dispensary,712960.98
Faza Sub District Hospital,390257.79
Hindi Magogoni Dispensary,378113.36
Shanga Dispensary,209149.85
Siu Dispensary,198314.16
Tchundwa Dispensary,147869.54
Shella Dispensary,140517.44
Kashmir Dispensary,134031.43
Mtangwanda Dispensary,113380.12
Manda Dispensary,110839.6
Wiyoni Dispensary,79044.67
Patte Dispensary,60067.79
Didewaride Dispensary,18187.78
Lamu District Hospital,5677.67
Ndau Dispensary,5138.77
Aflah Medical Centre,5004.05
Vipingo Health Centre,634138.41
Mtwapa Dispensary (Shimo La Tewa),545371.38
Barani Dispensary,198848.88
Mtondia Dispensary,165990.77
Dida Dispensary,160272.81
Matsangoni Model Health Centre,128461.64
Pwani Maternity And Nursing Home,107585.28
Malanga Dispensary -Vitengeni,105795.62
Pingilikani Dispensary,105249.78
Mrima Wa Ndege Dispensary,97751.11
Bandari Dispensary,80543.55
Mwembe Kati Dispensary,65635.7
Ziani Dispensary,43998.74
Kizingo Health Centre,36625.35
Jaribuni Dispensary,21502.74
Jila Model Health Centre,12286.0
St Theresa Dispensary,6576.99
Bamba Maternity Nursing Home,4107.26
Viwa Healthcare Services,1691.23
Takaungu Dispensary,1592.8
Nyamira County Referal Hospital,1687264.82
Nyamaiya Health Centre,496003.01
Ekerenyo Sub-District Hospital,405170.71
Manga Sub County Hospital,342584.19
Esianyi Dispensary,333557.38
Motontera Dispensary,162325.4
Riochanda Nursing Home,146334.25
Kerobo Health Centre,145418.62
Memorata Medical Centre Ltd,139573.39
Ogango Health Centre,125820.45
Etono Health Centre,123896.7
Kiangoso Health Centre,120992.59
Nyansangio Dispensary,111697.56
Gisage Dispensary,94430.08
Orwaki Dispensary,90258.88
Nyangena Sub District Hospital (Manga),78910.62
Bogwendo Health Centre(Manga),75155.61
Ikonge Dispensary,71400.61
Kiamanyomba Dispensary,70420.24
Geseneno Dispensary,59377.19
Nyabweri Dispensary,34128.01
Rakedenn Medical,32620.46
Ogango Dispensary,24037.59
Rianyambweke Dispensary,20948.49
Nyamusi Sub-County Hospital,18580.81
Brivin Medcare Ltd,17193.49
Kianungu Dispensary(Manga,10349.39
Pharmacossy Medical Centre,9960.7
Miriri Dispensary,5789.74
Medicare Health-Satellite,3163.08
Wells Park Medical And Diagnostic Limit E D,57840.65
Nazareth Hospital (Ruiru),2029967.2
Gathanga Health Centre,286545.42
Muchatha Dispensary,75515.58
Ndenderu Dispensary,31604.54
Sigor Sub-District Hospital,642438.61
Kabolecho Community Dispensary,492591.37
Kiptulwa Dispensary,71855.55
Solyot Dispensary,25685.79
Kipsuter Dispensary,22394.25
Vihiga County Referral Hospital,4213245.17
Hamisi-Subcounty Hospital,448863.01
Kegondi Health Centre,129313.77
Mbale Rural Health Training Centre,86778.2
Essaba Dispensary,44994.36
